tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating
tt0368447,The Village,2004,108,"Drama,Mystery,Thriller",6.6
tt0380510,The Lovely Bones,2009,135,"Drama,Fantasy,Thriller",6.6
tt0382625,The Da Vinci Code,2006,149,"Mystery,Thriller",6.6
tt0384680,The Weather Man,2005,102,"Comedy,Drama",6.6
tt0385880,Monster House,2006,91,"Animation,Comedy,Family",6.6
tt0389722,30 Days of Night,2007,113,"Action,Horror,Thriller",6.6
tt0391304,A Lot Like Love,2005,107,"Comedy,Drama,Romance",6.6
tt0396752,Nanny McPhee,2005,97,"Comedy,Family,Fantasy",6.6
tt0398017,Derailed,2005,108,"Crime,Drama,Thriller",6.6
tt0401729,John Carter,2012,132,"Action,Adventure,Sci-Fi",6.6
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,108,"Comedy,Sport",6.6
tt0424095,Flushed Away,2006,85,"Action,Adventure,Animation",6.6
tt0425413,Run Fatboy Run,2007,100,"Comedy,Romance,Sport",6.6
tt0432348,Saw II,2005,93,"Horror,Mystery",6.6
tt0443274,Vantage Point,2008,90,"Action,Crime,Drama",6.6
tt0443489,Dreamgirls,2006,130,"Drama,Music,Musical",6.6
tt0448694,Puss in Boots,2011,90,"Adventure,Animation,Comedy",6.6
tt0450232,16 Blocks,2006,102,"Action,Drama,Thriller",6.6
tt0455824,Australia,2008,165,"Adventure,Drama,Romance",6.6
tt0457513,Scoop,2006,96,"Comedy,Crime,Fantasy",6.6
tt0458525,X-Men Origins: Wolverine,2009,107,"Action,Sci-Fi",6.6
tt0473075,Prince of Persia: The Sands of Time,2010,116,"Action,Adventure,Fantasy",6.6
tt0475394,Smokin' Aces,2006,109,"Action,Comedy,Crime",6.6
tt0481536,Harold & Kumar Escape from Guantanamo Bay,2008,114,"Adventure,Comedy",6.6
tt0482572,Pride and Glory,2008,130,"Crime,Drama,Thriller",6.6
tt0830515,Quantum of Solace,2008,106,"Action,Adventure,Thriller",6.6
tt0848537,Epic,2013,102,"Action,Adventure,Animation",6.6
tt0861689,Blindness,2008,121,"Drama,Mystery,Sci-Fi",6.6
tt0865556,The Forbidden Kingdom,2008,104,"Action,Adventure,Fantasy",6.6
tt0870154,Jungle Cruise,2021,127,"Action,Adventure,Comedy",6.6
tt0884732,The Wedding Ringer,2015,101,Comedy,6.6
tt0955308,Robin Hood,2010,140,"Action,Adventure,Drama",6.6
tt0981227,Nick and Norah's Infinite Playlist,2008,90,"Comedy,Drama,Music",6.6
tt0985694,Machete,2010,105,"Action,Crime,Thriller",6.6
tt1007028,Zack and Miri Make a Porno,2008,101,"Comedy,Romance",6.6
tt1013752,Fast & Furious,2009,107,"Action,Crime,Thriller",6.6
tt1023111,Never Back Down,2008,113,"Action,Drama,Sport",6.6
tt1045772,I Love You Phillip Morris,2009,102,"Biography,Comedy,Crime",6.6
tt1059786,Eagle Eye,2008,118,"Action,Mystery,Thriller",6.6
tt1095217,Bad Lieutenant: Port of Call New Orleans,2009,122,"Crime,Drama",6.6
tt1127180,Drag Me to Hell,2009,99,Horror,6.6
tt1194173,The Bourne Legacy,2012,135,"Action,Adventure,Thriller",6.6
tt1204975,Last Vegas,2013,105,"Comedy,Drama",6.6
tt1212428,The Lost City of Z,2016,141,"Adventure,Biography,Drama",6.6
tt1226273,Edge of Darkness,2010,117,"Action,Crime,Drama",6.6
tt1245492,This Is the End,2013,107,Comedy,6.6
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,137,"Action,Adventure,Fantasy",6.6
tt13143964,Borat Subsequent Moviefilm,2020,95,Comedy,6.6
tt1371150,This Is Where I Leave You,2014,103,"Comedy,Drama",6.6
tt1386588,The Other Guys,2010,107,"Action,Comedy,Crime",6.6
tt1535108,Elysium,2013,109,"Action,Drama,Sci-Fi",6.6
tt1568338,Man on a Ledge,2012,102,"Action,Crime,Thriller",6.6
tt1632708,Friends with Benefits,2011,109,"Comedy,Romance",6.6
tt1731141,Ender's Game,2013,114,"Action,Adventure,Sci-Fi",6.6
tt1758692,Like Crazy,2011,86,"Drama,Romance",6.6
tt1764651,The Expendables 2,2012,103,"Action,Adventure,Thriller",6.6
tt1781769,Anna Karenina,2012,129,"Drama,Romance",6.6
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129,"Action,Adventure,Fantasy",6.6
tt1791528,Inherent Vice,2014,148,"Comedy,Crime,Drama",6.6
tt1821694,RED 2,2013,116,"Action,Adventure,Comedy",6.6
tt1846589,Hunter Killer,2018,121,"Action,Thriller",6.6
tt1853739,You're Next,2011,95,"Horror,Thriller",6.6
tt1872181,The Amazing Spider-Man 2,2014,142,"Action,Adventure,Sci-Fi",6.6
tt1951265,The Hunger Games: Mockingjay - Part 1,2014,123,"Action,Adventure,Sci-Fi",6.6
tt2199571,Run All Night,2015,114,"Action,Crime,Thriller",6.6
tt2224026,Home,2015,94,"Adventure,Animation,Comedy",6.6
tt2226417,Insidious: Chapter 2,2013,106,"Horror,Mystery,Thriller",6.6
tt2229499,Don Jon,2013,90,"Comedy,Drama,Romance",6.6
tt2381941,Focus,2015,105,"Comedy,Crime,Drama",6.6
tt2382009,Nymphomaniac: Vol. II,2013,124,Drama,6.6
tt2400463,The Invitation,2015,100,"Drama,Mystery,Thriller",6.6
tt2404463,The Heat,2013,117,"Action,Comedy,Crime",6.6
tt2503944,Burnt,2015,101,"Comedy,Drama",6.6
tt2568862,Going in Style,2017,96,"Comedy,Crime",6.6
tt2649554,Midnight Special,2016,112,"Drama,Mystery,Sci-Fi",6.6
tt2737304,Bird Box,2018,124,"Horror,Sci-Fi",6.6
tt2873282,Red Sparrow,2018,140,"Action,Drama,Thriller",6.6
tt3513498,The Lego Movie 2: The Second Part,2019,107,"Action,Adventure,Animation",6.6
tt3715320,Irrational Man,2015,95,"Comedy,Crime,Drama",6.6
tt4196776,Jason Bourne,2016,123,"Action,Thriller",6.6
tt4513674,Café Society,2016,96,"Comedy,Drama,Romance",6.6
tt4530422,Overlord,2018,110,"Action,Horror,Sci-Fi",6.6
tt4630562,The Fate of the Furious,2017,136,"Action,Crime,Thriller",6.6
tt4777008,Maleficent: Mistress of Evil,2019,119,"Adventure,Family,Fantasy",6.6
tt5109784,Mother!,2017,121,"Drama,Horror,Mystery",6.6
tt5308322,Happy Death Day,2017,96,"Comedy,Horror,Mystery",6.6
tt5442430,Life,2017,104,"Horror,Sci-Fi,Thriller",6.6
tt5884052,Pokémon Detective Pikachu,2019,104,"Action,Adventure,Comedy",6.6
tt6823368,Glass,2019,129,"Drama,Sci-Fi,Thriller",6.6
tt6911608,Mamma Mia! Here We Go Again,2018,114,"Comedy,Musical,Romance",6.6
tt7556122,The Old Guard,2020,125,"Action,Adventure,Fantasy",6.6
tt7846844,Enola Holmes,2020,123,"Action,Adventure,Crime",6.6
tt7939766,I'm Thinking of Ending Things,2020,134,"Drama,Thriller",6.6
tt8688634,21 Bridges,2019,99,"Action,Thriller",6.6
tt9243804,The Green Knight,2021,130,"Adventure,Drama,Fantasy",6.6
tt9777666,The Tomorrow War,2021,138,"Action,Adventure,Drama",6.6
tt0082495,Halloween II,1981,92,Horror,6.5
tt0086034,Octopussy,1983,131,"Action,Adventure,Thriller",6.5
tt0089880,Rambo: First Blood Part II,1985,96,"Action,Adventure,Thriller",6.5
tt0092086,Three Amigos!,1986,104,"Comedy,Western",6.5
tt0092644,Beverly Hills Cop II,1987,100,"Action,Comedy,Crime",6.5
tt0094332,The Witches of Eastwick,1987,118,"Comedy,Fantasy,Horror",6.5
tt0098084,Pet Sematary,1989,103,"Fantasy,Horror,Thriller",6.5
tt0099052,Arachnophobia,1990,109,"Comedy,Horror,Thriller",6.5
tt0099582,Flatliners,1990,115,"Drama,Horror,Sci-Fi",6.5
tt0101862,Father of the Bride,1991,105,"Comedy,Family,Romance",6.5
tt0104868,The Mighty Ducks,1992,104,"Comedy,Drama,Family",6.5
tt0105417,Sister Act,1992,100,"Comedy,Family,Music",6.5
tt0105690,Under Siege,1992,103,"Action,Thriller",6.5
tt0106582,Cliffhanger,1993,113,"Action,Adventure,Thriller",6.5
tt0111070,The Santa Clause,1994,97,"Comedy,Drama,Family",6.5
tt0114214,The Quick and the Dead,1995,108,"Action,Romance,Thriller",6.5
tt0117705,Space Jam,1996,88,"Adventure,Animation,Comedy",6.5
tt0118571,Air Force One,1997,124,"Action,Drama,Thriller",6.5
tt0118689,Bean,1997,89,"Adventure,Comedy,Family",6.5
tt0119567,The Lost World: Jurassic Park,1997,129,"Action,Adventure,Sci-Fi",6.5
tt0120347,Tomorrow Never Dies,1997,119,"Action,Adventure,Thriller",6.5
tt0120744,The Man in the Iron Mask,1998,132,"Action,Adventure,Drama",6.5
tt0120873,U.S. Marshals,1998,131,"Action,Crime,Thriller",6.5
tt0120915,Star Wars: Episode I - The Phantom Menace,1999,136,"Action,Adventure,Fantasy",6.5
tt0131325,Bowfinger,1999,97,Comedy,6.5
tt0131857,BASEketball,1998,103,"Comedy,Sport",6.5
tt0133751,The Faculty,1998,104,"Horror,Mystery,Sci-Fi",6.5
tt0134273,8MM,1999,123,"Crime,Drama,Mystery",6.5
tt0150377,Double Jeopardy,1999,105,"Crime,Drama,Mystery",6.5
tt0186566,Space Cowboys,2000,130,"Action,Adventure,Thriller",6.5
tt0187078,Gone in 60 Seconds,2000,118,"Action,Crime,Thriller",6.5
tt0196229,Zoolander,2001,90,Comedy,6.5
tt0215129,Road Trip,2000,93,Comedy,6.5
tt0219965,Bandits,2001,123,"Comedy,Crime,Drama",6.5
tt0244244,Swordfish,2001,99,"Action,Crime,Thriller",6.5
tt0250687,Rat Race,2001,112,"Action,Adventure,Comedy",6.5
tt0264472,Changing Lanes,2002,98,"Drama,Thriller",6.5
tt0304415,Mona Lisa Smile,2003,117,Drama,6.5
tt0337921,Cellular,2004,94,"Action,Crime,Thriller",6.5
tt0340163,Hostage,2005,113,"Action,Crime,Drama",6.5
tt0349903,Ocean's Twelve,2004,125,"Crime,Thriller",6.5
tt0356910,Mr. & Mrs. Smith,2005,120,"Action,Comedy,Crime",6.5
tt0363988,Secret Window,2004,96,"Drama,Mystery,Thriller",6.5
tt0365907,A Walk Among the Tombstones,2014,114,"Action,Crime,Drama",6.5
tt0384537,Silent Hill,2006,125,"Horror,Mystery",6.5
tt0388125,In Her Shoes,2005,130,"Comedy,Drama,Romance",6.5
tt0397101,The Skeleton Key,2005,104,"Drama,Horror,Mystery",6.5
tt0403702,Youth in Revolt,2009,90,"Comedy,Drama,Romance",6.5
tt0407304,War of the Worlds,2005,116,"Action,Adventure,Sci-Fi",6.5
tt0416236,The Spiderwick Chronicles,2008,96,"Action,Adventure,Drama",6.5
tt0421239,Red Eye,2005,85,Thriller,6.5
tt0422720,Marie Antoinette,2006,123,"Biography,Drama,History",6.5
tt0425061,Get Smart,2008,110,"Action,Adventure,Comedy",6.5
tt0438488,Terminator Salvation,2009,115,"Action,Sci-Fi",6.5
tt0439815,Slither,2006,95,"Comedy,Horror,Sci-Fi",6.5
tt0455407,The Crazies,2010,101,"Horror,Mystery,Thriller",6.5
tt0458481,Sin City: A Dame to Kill For,2014,102,"Action,Crime,Thriller",6.5
tt0462590,Step Up,2006,104,"Crime,Drama,Music",6.5
tt0465234,National Treasure: Book of Secrets,2007,124,"Action,Adventure,Mystery",6.5
tt0472399,The Mechanic,2011,93,"Action,Crime,Thriller",6.5
tt0499448,The Chronicles of Narnia: Prince Caspian,2008,150,"Action,Adventure,Family",6.5
tt0758766,Music and Lyrics,2007,104,"Comedy,Music,Romance",6.5
tt0795421,Mamma Mia!,2008,108,"Comedy,Musical,Romance",6.5
tt0808279,Funny Games,2007,111,"Crime,Drama,Thriller",6.5
tt0834001,Underworld: Rise of the Lycans,2009,92,"Action,Fantasy,Thriller",6.5
tt0844708,The Last House on the Left,2009,110,"Horror,Thriller",6.5
tt0870984,Antichrist,2009,108,"Drama,Horror,Thriller",6.5
tt0892318,Letters to Juliet,2010,105,"Adventure,Comedy,Drama",6.5
tt0892782,Monsters vs. Aliens,2009,94,"Action,Adventure,Animation",6.5
tt0944835,Salt,2010,100,"Action,Thriller",6.5
tt0963178,The International,2009,118,"Action,Crime,Drama",6.5
tt0971209,A Perfect Getaway,2009,98,"Drama,Mystery,Thriller",6.5
tt1055292,Life as We Know It,2010,115,"Comedy,Drama,Romance",6.5
tt1086772,Blended,2014,117,"Comedy,Romance",6.5
tt11245972,Scream,2022,114,"Horror,Mystery,Thriller",6.5
tt1126618,Morning Glory,2010,107,"Comedy,Drama,Romance",6.5
tt1130080,The Informant!,2009,108,"Biography,Comedy,Crime",6.5
tt1135985,Sex Drive,2008,109,"Comedy,Romance",6.5
tt1212419,Hereafter,2010,129,"Drama,Fantasy,Romance",6.5
tt1230414,It's Complicated,2009,121,"Comedy,Drama,Romance",6.5
tt1231583,Due Date,2010,95,"Comedy,Drama",6.5
tt1245112,[Rec]²,2009,85,"Horror,Thriller",6.5
tt1288558,Evil Dead,2013,91,Horror,6.5
tt1327194,The Lucky One,2012,101,"Drama,Mystery,Romance",6.5
tt1411697,The Hangover Part II,2011,102,Comedy,6.5
tt1413492,12 Strong,2018,130,"Action,Drama,History",6.5
tt1473832,Bridget Jones's Baby,2016,123,"Comedy,Drama,Romance",6.5
tt1502397,Bad Boys for Life,2020,124,"Action,Comedy,Crime",6.5
tt1502407,Halloween,2018,106,"Crime,Horror,Thriller",6.5
tt1528071,Horns,2013,120,"Comedy,Crime,Drama",6.5
tt1547234,Premium Rush,2012,91,"Action,Crime,Thriller",6.5
tt1591479,Act of Valor,2012,110,"Action,Adventure,Thriller",6.5
tt1615065,Savages,2012,131,"Action,Crime,Drama",6.5
tt1616195,J. Edgar,2011,137,"Biography,Drama,Romance",6.5
tt1650554,Kick-Ass 2,2013,103,"Action,Comedy,Crime",6.5
tt1656190,Safe,2012,94,"Action,Crime,Thriller",6.5
tt1666801,The DUFF,2015,101,"Comedy,Romance",6.5
tt1667889,Ice Age 4: Continental Drift,2012,88,"Adventure,Animation,Comedy",6.5
tt1674771,Entourage,2015,104,"Comedy,Drama",6.5
tt1679335,Trolls,2016,92,"Adventure,Animation,Comedy",6.5
tt1687901,The Awakening,2011,102,"Horror,Thriller",6.5
tt1951266,The Hunger Games: Mockingjay - Part 2,2015,137,"Action,Adventure,Sci-Fi",6.5
tt2101341,Dead Man Down,2013,118,"Action,Crime,Drama",6.5
tt2140379,Self/less,2015,117,"Action,Mystery,Sci-Fi",6.5
tt2239822,Valerian and the City of a Thousand Planets,2017,136,"Action,Adventure,Fantasy",6.5
tt2241351,Money Monster,2016,98,"Crime,Drama,Mystery",6.5
tt2302755,Olympus Has Fallen,2013,119,"Action,Thriller",6.5
tt2312718,Homefront,2013,100,"Action,Crime,Thriller",6.5
tt2388715,Oculus,2013,104,"Horror,Mystery",6.5
tt2388771,Mowgli: Legend of the Jungle,2018,104,"Adventure,Drama,Fantasy",6.5
tt2527338,Star Wars: Episode IX - The Rise of Skywalker,2019,141,"Action,Adventure,Fantasy",6.5
tt2554274,Crimson Peak,2015,119,"Drama,Horror,Mystery",6.5
tt2709768,The Secret Life of Pets,2016,87,"Adventure,Animation,Comedy",6.5
tt2788710,The Interview,2014,112,"Action,Adventure,Comedy",6.5
tt2854926,Tag,2018,100,"Action,Comedy",6.5
tt2870756,Magic in the Moonlight,2014,97,"Comedy,Drama,Romance",6.5
tt2935510,Ad Astra,2019,123,"Adventure,Drama,Mystery",6.5
tt2975590,Batman v Superman: Dawn of Justice,2016,152,"Action,Adventure,Sci-Fi",6.5
tt3063516,Jackass Presents: Bad Grandpa,2013,92,Comedy,6.5
tt3402236,Murder on the Orient Express,2017,114,"Crime,Drama,Mystery",6.5
tt3531824,Nerve,2016,96,"Action,Adventure,Crime",6.5
tt3748172,Gerald's Game,2017,103,"Drama,Horror,Thriller",6.5
tt3794354,Sonic the Hedgehog,2020,99,"Action,Adventure,Comedy",6.5
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,134,"Adventure,Family,Fantasy",6.5
tt5140878,Annabelle: Creation,2017,109,"Horror,Mystery,Thriller",6.5
tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019,137,"Action,Adventure,Thriller",6.5
tt6850820,Peppermint,2018,101,Thriller,6.5
tt6998518,Mandy,2018,121,"Action,Fantasy,Horror",6.5
tt7349950,It Chapter Two,2019,169,"Drama,Fantasy,Horror",6.5
tt8244784,The Hunt,2020,90,"Action,Horror,Thriller",6.5
tt8580274,Eurovision Song Contest: The Story of Fire Saga,2020,123,"Comedy,Musical",6.5
tt8623904,Last Christmas,2019,103,"Comedy,Drama,Fantasy",6.5
tt0035423,Kate & Leopold,2001,118,"Comedy,Fantasy,Romance",6.4
tt0079945,Star Trek: The Motion Picture,1979,132,"Adventure,Mystery,Sci-Fi",6.4
tt0080761,Friday the 13th,1980,95,"Horror,Mystery,Thriller",6.4
tt0089469,Legend,1985,94,"Adventure,Fantasy,Romance",6.4
tt0097523,"Honey, I Shrunk the Kids",1989,93,"Adventure,Comedy,Family",6.4
tt0098439,Tango & Cash,1989,104,"Action,Comedy,Crime",6.4
tt0099365,Darkman,1990,96,"Action,Sci-Fi,Thriller",6.4
tt0099700,Gremlins 2: The New Batch,1990,106,"Comedy,Fantasy,Horror",6.4
tt0103644,Alien 3,1992,114,"Action,Horror,Sci-Fi",6.4
tt0107362,Last Action Hero,1993,130,"Action,Adventure,Comedy",6.4
tt0112281,Ace Ventura: When Nature Calls,1995,90,"Adventure,Comedy,Crime",6.4
tt0115963,The Craft,1996,101,"Drama,Fantasy,Horror",6.4
tt0116136,DragonHeart,1996,103,"Action,Adventure,Fantasy",6.4
tt0116996,Mars Attacks!,1996,106,"Comedy,Sci-Fi",6.4
tt0117333,Phenomenon,1996,123,"Drama,Fantasy,Romance",6.4
tt0117998,Twister,1996,113,"Action,Adventure,Thriller",6.4
tt0119395,The Jackal,1997,124,"Action,Crime,Drama",6.4
tt0120844,Star Trek: Insurrection,1998,103,"Action,Adventure,Sci-Fi",6.4
tt0133952,The Siege,1998,116,"Action,Thriller",6.4
tt0142342,Big Daddy,1999,93,"Comedy,Drama",6.4
tt0143145,The World Is Not Enough,1999,128,"Action,Adventure,Thriller",6.4
tt0151137,The Messenger: The Story of Joan of Arc,1999,158,"Adventure,Biography,Drama",6.4
tt0159273,Behind Enemy Lines,2001,106,"Action,Drama,Thriller",6.4
tt0164184,The Sum of All Fears,2002,124,"Action,Drama,Thriller",6.4
tt0164334,Along Came a Spider,2001,104,"Drama,Thriller",6.4
tt0173840,Final Fantasy: The Spirits Within,2001,106,"Action,Adventure,Animation",6.4
tt0177971,The Perfect Storm,2000,130,"Action,Adventure,Drama",6.4
tt0207201,What Women Want,2000,127,"Comedy,Fantasy,Romance",6.4
tt0209163,The Mummy Returns,2001,130,"Action,Adventure,Fantasy",6.4
tt0209958,The Cell,2000,107,"Crime,Horror,Sci-Fi",6.4
tt0250494,Legally Blonde,2001,96,"Comedy,Romance",6.4
tt0251127,How to Lose a Guy in 10 Days,2003,116,"Comedy,Romance",6.4
tt0252866,American Pie 2,2001,108,Comedy,6.4
tt0253754,Star Trek: Nemesis,2002,116,"Action,Adventure,Sci-Fi",6.4
tt0264395,Basic,2003,98,"Action,Crime,Drama",6.4
tt0265349,The Mothman Prophecies,2002,119,"Drama,Horror,Mystery",6.4
tt0283111,Van Wilder,2002,92,"Comedy,Romance",6.4
tt0319262,The Day After Tomorrow,2004,124,"Action,Adventure,Sci-Fi",6.4
tt0330793,The Punisher,2004,124,"Action,Crime,Drama",6.4
tt0358082,Robots,2005,91,"Adventure,Animation,Comedy",6.4
tt0366548,Happy Feet,2006,108,"Adventure,Animation,Comedy",6.4
tt0368709,Elizabethtown,2005,123,"Comedy,Drama,Romance",6.4
tt0371246,Spanglish,2004,131,"Comedy,Drama,Romance",6.4
tt0373926,The Interpreter,2005,128,"Crime,Mystery,Thriller",6.4
tt0384793,Accepted,2006,93,Comedy,6.4
tt0398165,The Longest Yard,2005,113,"Comedy,Crime,Sport",6.4
tt0433362,Daybreakers,2009,98,"Action,Horror,Sci-Fi",6.4
tt0435651,The Giver,2014,97,"Drama,Romance,Sci-Fi",6.4
tt0448157,Hancock,2008,92,"Action,Drama,Fantasy",6.4
tt0452608,Death Race,2008,105,"Action,Sci-Fi,Thriller",6.4
tt0453451,Mr. Bean's Holiday,2007,90,"Comedy,Family",6.4
tt0454841,The Hills Have Eyes,2006,107,"Horror,Thriller",6.4
tt0454945,She's the Man,2006,105,"Comedy,Romance,Sport",6.4
tt0455538,How to Lose Friends & Alienate People,2008,110,"Biography,Comedy,Drama",6.4
tt0477347,Night at the Museum,2006,108,"Adventure,Comedy,Family",6.4
tt0481369,The Number 23,2007,98,"Crime,Mystery,Thriller",6.4
tt0799934,Be Kind Rewind,2008,102,Comedy,6.4
tt0815236,She's Out of My League,2010,104,"Comedy,Romance",6.4
tt0831387,Godzilla,2014,123,"Action,Adventure,Sci-Fi",6.4
tt0882977,Snitch,2013,112,"Action,Drama,Thriller",6.4
tt0970411,City of Ember,2008,90,"Adventure,Family,Fantasy",6.4
tt0974661,17 Again,2009,102,"Comedy,Drama,Fantasy",6.4
tt1001508,He's Just Not That Into You,2009,129,"Comedy,Drama,Romance",6.4
tt1007029,The Iron Lady,2011,105,"Biography,Drama",6.4
tt1014759,Alice in Wonderland,2010,108,"Adventure,Family,Fantasy",6.4
tt1014763,Child 44,2015,137,"Crime,Drama,History",6.4
tt1058017,The Invention of Lying,2009,100,"Comedy,Fantasy,Romance",6.4
tt1111422,The Taking of Pelham 1 2 3,2009,106,"Action,Crime,Thriller",6.4
tt1126591,Burlesque,2010,119,"Drama,Music,Musical",6.4
tt1142988,The Ugly Truth,2009,96,"Comedy,Romance",6.4
tt1179034,From Paris with Love,2010,92,"Action,Crime,Thriller",6.4
tt1210819,The Lone Ranger,2013,150,"Action,Adventure,Western",6.4
tt1216492,Leap Year,2010,100,"Comedy,Romance",6.4
tt1226229,Get Him to the Greek,2010,109,"Comedy,Music",6.4
tt1231587,Hot Tub Time Machine,2010,101,"Comedy,Sci-Fi",6.4
tt1291570,Solace,2015,101,"Crime,Drama,Mystery",6.4
tt13024674,Army of Thieves,2021,127,"Action,Comedy,Crime",6.4
tt1320253,The Expendables,2010,103,"Action,Adventure,Thriller",6.4
tt1411250,Riddick,2013,119,"Action,Adventure,Sci-Fi",6.4
tt1424381,Predators,2010,107,"Action,Adventure,Sci-Fi",6.4
tt1433108,Faster,2010,98,"Action,Crime,Drama",6.4
tt1438176,Fright Night,2011,106,"Comedy,Horror",6.4
tt1438254,Charlie St. Cloud,2010,100,"Drama,Fantasy,Romance",6.4
tt1448755,Killer Elite,2011,116,"Action,Crime,Thriller",6.4
tt1470827,Monsters,2010,94,"Adventure,Drama,Romance",6.4
tt1482459,The Lorax,2012,86,"Adventure,Animation,Comedy",6.4
tt1486192,The Raven,2012,110,"Crime,Mystery,Thriller",6.4
tt1488606,Triple Frontier,2019,125,"Action,Adventure,Crime",6.4
tt1524137,Contraband,2012,109,"Action,Crime,Drama",6.4
tt1564367,Just Go with It,2011,117,"Comedy,Romance",6.4
tt1571222,A Dangerous Method,2011,99,"Biography,Drama,Romance",6.4
tt1596365,The Woman in Black,2012,95,"Drama,Fantasy,Horror",6.4
tt1637706,Our Idiot Brother,2011,90,"Comedy,Drama",6.4
tt1648179,Here Comes the Boom,2012,105,"Action,Comedy,Sport",6.4
tt1657507,Colombiana,2011,108,"Action,Drama,Thriller",6.4
tt1661382,Grudge Match,2013,113,"Comedy,Drama,Sport",6.4
tt1860353,Turbo,2013,96,"Adventure,Animation,Comedy",6.4
tt1924435,Let's Be Cops,2014,104,"Action,Comedy,Crime",6.4
tt1964418,Tomorrowland,2015,130,"Action,Adventure,Family",6.4
tt1980209,Pain & Gain,2013,129,"Action,Comedy,Crime",6.4
tt1985966,Cloudy with a Chance of Meatballs 2,2013,95,"Adventure,Animation,Comedy",6.4
tt2005374,The Frozen Ground,2013,105,"Crime,Thriller",6.4
tt2051879,Europa Report,2013,97,"Adventure,Drama,Mystery",6.4
tt2226597,The Mountain Between Us,2017,112,"Action,Adventure,Drama",6.4
tt2293640,Minions,2015,91,"Adventure,Animation,Comedy",6.4
tt2316204,Alien: Covenant,2017,122,"Horror,Sci-Fi,Thriller",6.4
tt2369135,Need for Speed,2014,132,"Action,Crime,Thriller",6.4
tt2848292,Pitch Perfect 2,2015,115,"Comedy,Music",6.4
tt2872732,Lucy,2014,89,"Action,Sci-Fi,Thriller",6.4
tt2975578,The Purge: Anarchy,2014,103,"Action,Horror,Sci-Fi",6.4
tt3110958,Now You See Me 2,2016,129,"Action,Adventure,Comedy",6.4
tt3530002,The Night Before,2015,101,"Comedy,Fantasy",6.4
tt3647498,Blood Father,2016,88,"Action,Crime,Drama",6.4
tt4332232,Fractured,2019,99,Thriller,6.4
tt4731136,A Cure for Wellness,2016,146,"Drama,Fantasy,Horror",6.4
tt5886046,Escape Room,2019,99,"Action,Adventure,Horror",6.4
tt6189022,Angel Has Fallen,2019,121,"Action,Thriller",6.4
tt7737786,Greenland,2020,119,"Action,Drama,Sci-Fi",6.4
tt7991608,Red Notice,2021,118,"Action,Comedy,Thriller",6.4
tt9032400,Eternals,2021,156,"Action,Adventure,Fantasy",6.4
tt0079574,Moonraker,1979,126,"Action,Adventure,Sci-Fi",6.3
tt0087182,Dune,1984,137,"Action,Adventure,Sci-Fi",6.3
tt0088161,Splash,1984,111,"Comedy,Fantasy,Romance",6.3
tt0090264,A View to a Kill,1985,131,"Action,Adventure,Thriller",6.3
